"","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"3707",19.7,19.39,0,450,0.00274445412554034,0
"3708",19.65,19.34,0,444.5,0.00272882248629992,0
"3709",19.7,19.39,0,448.5,0.00274445412554034,0
"3710",19.7,19.39,0,448,0.00274445412554034,0
"3711",19.7,19.39,0,447,0.00274445412554034,0
"3712",19.7,19.39,0,449.5,0.00274445412554034,0
"3713",19.6,19.29,0,450,0.0027132587804371,0
"3714",19.7,19.39,0,450,0.00274445412554034,0
"3715",19.7,19.39,0,445,0.00274445412554034,0
"3716",19.7,19.39,0,447.5,0.00274445412554034,0
"3717",19.7,19.39,0,454,0.00274445412554034,0
"3718",19.7,19.5,0,450,0.00276009257704848,0
"3719",19.7,19.5,0,452,0.00276009257704848,0
"3720",19.7,19.5,0,447,0.00276009257704848,0
"3721",19.7,19.5,0,456,0.00276009257704848,0
"3722",19.65,19.445,0,452,0.00274370305801485,0
"3723",19.7,19.5,0,452,0.00276009257704848,0
"3724",19.7,19.445,0,450,0.00275227325343116,0
"3725",19.65,19.445,0,450.5,0.00274370305801485,0
"3726",19.6,19.39,0,450.5,0.00272738607983636,0
"3727",19.7,19.5,0,452,0.00276009257704848,0
"3728",19.7,19.5,0,455,0.00276009257704848,0
"3729",19.7,19.5,0,454,0.00276009257704848,0
"3730",19.6,19.4266666666667,0,453,0.00273256624971014,0
"3731",19.6,19.39,0,449,0.00272738607983636,0
"3732",19.6,19.5,0,451,0.00274292684718233,0
"3733",19.6,19.5,0,449,0.00274292684718233,0
"3734",19.575,19.5,0,451,0.00273865012986127,0
"3735",19.6,19.5,0,455.5,0.00274292684718233,0
"3736",19.6,19.5,0,453.5,0.00274292684718233,0
"3737",19.6,19.5,0,445.5,0.00274292684718233,0
"3738",19.6,19.5,0,448,0.00274292684718233,0
"3739",19.6,19.5,14,453.5,0.00274292684718233,0
"3740",19.6,19.5,14,450,0.00274292684718233,0
"3741",19.6,19.5,14,451,0.00274292684718233,0
"3742",19.6,19.5,14,451.333333333333,0.00274292684718233,0
"3743",19.6,19.5,14,453.6,0.00274292684718233,0
"3744",19.6,19.5,14,456,0.00274292684718233,0
"3745",19.6,19.5,9.33333333333333,451,0.00274292684718233,0
"3746",19.6,19.5,10.5,446,0.00274292684718233,0
"3747",19.6,19.5,7,447,0.00274292684718233,0
"3748",19.6,19.5,9.33333333333333,449.333333333333,0.00274292684718233,0
"3749",19.6,19.5,7,450.75,0.00274292684718233,0
"3750",19.6333333333333,19.5333333333333,9.33333333333333,451.333333333333,0.00275335760901027,0
"3751",19.6,19.5,7,450.5,0.00274292684718233,0
"3752",19.625,19.5,10,458,0.00274720944362111,0
"3753",19.6,19.5,13.5,454.5,0.00274292684718233,0
"3754",19.6,19.5,11.5,459.75,0.00274292684718233,0
"3755",19.65,19.55,6,457,0.00275858433863477,0
"3756",19.7,19.55,6,459,0.00276720122291574,0
"3757",19.675,19.5,6,456.25,0.00275579230160686,0
"3758",19.675,19.5,6,453,0.00275579230160686,0
"3759",19.7,19.5,12,452.666666666667,0.00276009257704848,0
"3760",19.675,19.5,24,453.25,0.00275579230160686,0
"3761",19.7,19.5,24,454,0.00276009257704848,0
"3762",19.7,19.5,24,458,0.00276009257704848,0
"3763",19.68,19.478,24,458,0.00275352804773916,0
"3764",19.7,19.5,14,454.75,0.00276009257704848,0
"3765",19.675,19.4725,14,453.5,0.00275188873352638,0
"3766",19.6666666666667,19.4633333333333,17.3333333333333,456.333333333333,0.00274915815797597,0
"3767",19.7,19.5,18.5,457.75,0.00276009257704848,0
"3768",19.7,19.5,20.3333333333333,461,0.00276009257704848,0
"3769",19.7,19.5,26.5,460.25,0.00276009257704848,0
"3770",19.7,19.5,26.5,458,0.00276009257704848,0
"3771",19.7,19.5,26.5,459,0.00276009257704848,0
"3772",19.6333333333333,19.4266666666667,22,457,0.00273825601814212,0
"3773",19.7,19.5,13,451.5,0.00276009257704848,0
"3774",19.7,19.5,22,451.5,0.00276009257704848,0
"3775",19.6666666666667,19.4633333333333,31,455,0.00274915815797597,0
"3776",19.675,19.4725,31,458,0.00275188873352638,0
"3777",19.7,19.5,31,457.5,0.00276009257704848,0
"3778",19.675,19.4725,31,456.5,0.00275188873352638,0
"3779",19.6333333333333,19.4266666666667,31,454.333333333333,0.00273825601814212,0
"3780",19.675,19.4725,31,455,0.00275188873352638,0
"3781",19.6666666666667,19.4633333333333,42.3333333333333,456.333333333333,0.00274915815797597,0
"3782",19.65,19.445,48,456,0.00274370305801485,0
"3783",19.65,19.4725,48,452.5,0.00274760046775094,0
"3784",19.6333333333333,19.5,38.3333333333333,451.333333333333,0.00274863828343676,0
"3785",19.625,19.5,33.5,453,0.00274720944362111,0
"3786",19.6,19.5,38.3333333333333,453,0.00274292684718233,0
"3787",19.6,19.5,33.5,454.5,0.00274292684718233,0
"3788",19.6,19.5,40.75,456.75,0.00274292684718233,0
"3789",19.6,19.5,41.5,453.5,0.00274292684718233,0
"3790",19.575,19.55,38.75,450.25,0.00274570330778812,0
"3791",19.575,19.6,55,454.75,0.00275275664497478,0
"3792",19.575,19.6,67.75,455,0.00275275664497478,0
"3793",19.6,19.6,81.6666666666667,455.333333333333,0.00275705548845916,0
"3794",19.6333333333333,19.6,82.6666666666667,457,0.00276279647405805,0
"3795",19.65,19.5,89.75,461.5,0.00275149792611465,0
"3796",19.7,19.5333333333333,96,458,0.00276483165631926,0
"3797",19.7675,19.5,93.5,461,0.00277173284545745,0
"3798",19.79,19.39,93.5,458,0.00275989569622187,0
"3799",19.79,19.39,91.5,460,0.00275989569622187,0
"3800",19.89,19.4175,103,453.25,0.0027810989718201,0
"3801",19.89,19.39,107.25,452.5,0.00277714265946394,0
"3802",19.9266666666667,19.4266666666667,110,455.333333333333,0.00278877748326468,0
"3803",19.945,19.365,112,451,0.00278305987813143,0
"3804",20,19.34,116,453,0.0027889810339437,0
"3805",20,19.29,119.5,450.75,0.00278173839162363,0
"3806",20,19.29,126.333333333333,450.666666666667,0.00278173839162363,0
"3807",20,19.2675,133,458.25,0.00277847925736174,0
"3808",20.0666666666667,19.26,133,460.666666666667,0.00278893472023407,0
"3809",20.1,19.29,130.5,460,0.00279909419214316,0
"3810",20.1333333333333,19.23,137.666666666667,457,0.00279613696506725,0
"3811",20.15,19.2225,137.75,455,0.00279793844278506,0
"3812",20.1333333333333,19.2,143.333333333333,456.333333333333,0.00279175523805738,0
"3813",20.2,19.2,141.6,461.75,0.00280334505861515,0
"3814",20.2675,19.2,151.75,459.6,0.00281512287962897,0
"3815",20.2675,19.175,152,455,0.00281144078687036,0
"3816",20.29,19.175,157,454.4,0.00281537122347997,0
"3817",20.29,19.15,153,458.5,0.00281168400339412,0
"3818",20.365,19.1,165.5,455.75,0.00281739425652493,0
"3819",20.39,19.075,168,455,0.00281805755552398,0
"3820",20.39,19.0333333333333,173.333333333333,456,0.00281187407552766,0
"3821",20.39,19,166.25,455.5,0.00280692737964998,0
"3822",20.445,19.05,170.5,453.5,0.00282396460077754,0
"3823",20.5,19.025,172.5,460.5,0.00282987509278268,0
"3824",20.5,19,175.333333333333,454.666666666667,0.00282613956977883,0
"3825",20.525,19,181.5,455,0.00283052208202809,0
"3826",20.55,19,188.5,458.25,0.00283491057414835,0
"3827",20.6,18.9725,190,457,0.00283957084646561,0
"3828",20.6,18.9266666666667,196.666666666667,456.333333333333,0.00283267983548813,0
"3829",20.65,18.945,199,457.5,0.00284422941541807,0
"3830",20.7,18.9175,215,454.5,0.00284888623171376,0
"3831",20.7,18.89,611.5,452.25,0.00284472592086517,0
"3832",20.7,18.89,1546.33333333333,455.333333333333,0.00284472592086517,0
"3833",20.745,18.89,1451.75,453,0.00285265863292873,0
"3834",20.76,18.8566666666667,829,452.666666666667,0.00285024562332216,0
"3835",20.79,18.84,251.25,458.75,0.00285300431458645,0
"3836",20.79,18.815,205.5,461.666666666667,0.00284920113903208,0
"3837",20.79,18.84,220.75,458.4,0.00285300431458645,0
"3838",20.8233333333333,18.8566666666667,224.666666666667,454.333333333333,0.00286143234597377,0
"3839",20.815,18.815,205,458.5,0.00285360970061655,0
"3840",20.84,18.84,219,457.5,0.00286183927031488,0
"3841",20.89,18.84,212,460,0.00287069829192633,0
"3842",20.89,18.815,230.25,459.25,0.00286687142133289,0
"3843",20.89,18.8233333333333,241.333333333333,459.333333333333,0.00286814703965586,0
"3844",20.9633333333333,18.79,204.333333333333,460.333333333333,0.00287604656118685,0
"3845",20.9725,18.79,183.25,464,0.00287767545405624,0
"3846",20.9633333333333,18.79,229,459,0.00287604656118685,0
"3847",21,18.7675,206.5,456.75,0.00287909931024598,0
"3848",21,18.7675,204,459.75,0.00287909931024598,0
"3849",21,18.7675,257.25,459,0.00287909931024598,0
"3850",21,18.7,257,456.5,0.00286869645925413,0
"3851",21.075,18.7,257,458.25,0.00288200958652276,0
"3852",21.125,18.7,253,461.5,0.00289091517637112,0
"3853",21.1,18.6666666666667,270.333333333333,463,0.00288129032161803,0
"3854",21.1333333333333,18.6,269,460.666666666667,0.00287686286414458,0
"3855",21.15,18.6,265.5,461,0.00287982205746459,0
"3856",21.2,18.6,270,461.666666666667,0.00288871571176587,0
"3857",21.2,18.6,271,463.333333333333,0.00288871571176587,0
"3858",21.2675,18.6,258,461.25,0.002900760471659,0
"3859",21.29,18.6,267,463,0.00290478519840094,0
"3860",21.29,18.5666666666667,270.333333333333,460.333333333333,0.00289955522289558,0
"3861",21.29,18.525,258.75,461.5,0.00289301787661824,0
"3862",21.315,18.525,269,461.75,0.00289747733312601,0
"3863",21.365,18.5,262.5,455.5,0.00290247380240607,0
"3864",21.3566666666667,18.5,275.333333333333,457.333333333333,0.00290098464191221,0
"3865",21.39,18.5,271.25,459.25,0.00290694531955741,0
"3866",21.4175,18.5,288.25,461.5,0.00291187098681264,0
"3867",21.39,18.445,291,460.5,0.00289826278028476,0
"3868",21.5,18.5,287.25,462,0.00292669207051286,0
"3869",21.5,18.5,283.333333333333,464,0.00292669207051286,0
"3870",21.5,18.5,290.5,462.5,0.00292669207051286,0
"3871",21.5,18.4725,290.25,461.5,0.00292232114255124,0
"3872",21.5,18.4266666666667,303,459,0.00291503639848743,0
"3873",21.55,18.39,300.5,459.25,0.0029181693580099,0
"3874",21.6,18.39,297,462.5,0.00292715425903567,0
"3875",21.6,18.39,300.5,458.5,0.00292715425903567,0
"3876",21.6,18.39,307.666666666667,457,0.00292715425903567,0
"3877",21.7,18.39,306.75,454,0.00294519709219547,0
"3878",21.7,18.365,305,454.5,0.00294117435744712,0
"3879",21.7,18.29,304,456,0.0029291064639253,0
"3880",21.7,18.29,305,460.75,0.0029291064639253,0
"3881",21.7,18.29,317.333333333333,454.666666666667,0.0029291064639253,0
"3882",21.745,18.245,300.5,459,0.00292995221675734,0
"3883",21.745,18.2,324.75,458.25,0.00292269174076307,0
"3884",21.79,18.2,314,454.75,0.00293077750158866,0
"3885",21.79,18.2,316.75,453.5,0.00293077750158866,0
"3886",21.84,18.2225,327.5,463,0.00294343629714788,0
"3887",21.8566666666667,18.1666666666667,311.333333333333,462,0.00293737738802671,0
"3888",21.89,18.2,328.5,461.25,0.0029488163347437,0
"3889",21.89,18.2,327,459.666666666667,0.0029488163347437,0
"3890",21.89,18.1,324,457.25,0.00293253765841459,0
"3891",21.89,18.1,329.333333333333,460,0.00293253765841459,0
"3892",21.89,18.1,330.25,458.5,0.00293253765841459,0
"3893",21.945,18.1,321.25,458,0.00294244532120338,0
"3894",22,18.1,334.75,460,0.00295238241001692,0
"3895",22,18.05,333,452.5,0.00294418805289033,0
"3896",22,18.025,334.75,464.5,0.00294009095490964,0
"3897",22.0333333333333,18.0333333333333,345,464.333333333333,0.00294747103358407,0
"3898",22.0666666666667,18,335.333333333333,459,0.00294801102833698,0
"3899",22.1,18,336.5,458.5,0.0029540357910551,0
"3900",22.1,17.9725,342,461.25,0.00294950127981488,0
"3901",22.1,17.9633333333333,335.333333333333,464.666666666667,0.0029479897906909,0
"3902",22.1,17.945,288.75,461,0.00294496683437676,0
"3903",22.1,17.89,351.333333333333,459.333333333333,0.00293589814090107,0
"3904",22.1,17.945,348,459.25,0.00294496683437676,0
"3905",22.1,17.9725,351,457.5,0.00294950127981488,0
"3906",22.1,18,351,463,0.0029540357910551,0
"3907",22.15,17.945,351,458.5,0.00295399634211629,0
"3908",22.2,17.89,355.5,456.75,0.00295392554344823,0
"3909",22.2,17.89,333,459.75,0.00295392554344823,0
"3910",22.2,17.89,337.5,459.5,0.00295392554344823,0
"3911",22.2,17.89,350.25,458.5,0.00295392554344823,0
"3912",22.245,17.89,347.5,456.75,0.00296206957996746,0
"3913",22.29,17.89,352.333333333333,452,0.00297023335324217,0
"3914",22.272,17.83,350.4,452.5,0.00295696747291495,0
"3915",22.29,17.815,357.5,455.4,0.00295772207313588,0
"3916",22.29,17.84,353,453.5,0.00296189244417909,0
"3917",22.34,17.79,344,456.75,0.00296259449816788,0
"3918",22.3566666666667,17.79,350,459,0.00296561414969772,0
"3919",22.34,17.79,337.75,457.5,0.00296259449816788,0
"3920",22.365,17.7675,333.5,453.5,0.00296335442373616,0
"3921",22.39,17.7,338,453.666666666667,0.00295655641147791,0
"3922",22.365,17.745,353,452,0.00295958390295335,0
"3923",22.3566666666667,17.7,342,452.666666666667,0.00295053987346393,0
"3924",22.39,17.7,351.5,453.5,0.00295655641147791,0
"3925",22.39,17.7,350,455.25,0.00295655641147791,0
"3926",22.39,17.7,362,452,0.00295655641147791,0
"3927",22.4175,17.7,355.75,452.25,0.00296152817291631,0
"3928",22.4175,17.7,342.5,459.5,0.00296152817291631,0
"3929",22.445,17.65,353,458,0.00295808746625037,0
"3930",22.5,17.7,344,456.5,0.00297648758928842,0
"3931",22.5,17.7,357.5,456,0.00297648758928842,0
"3932",22.5,17.7,353,453.75,0.00297648758928842,0
"3933",22.5,17.7,334,459,0.00297648758928842,0
"3934",22.5333333333333,17.6333333333333,331,459,0.00297126324079146,0
"3935",22.55,17.6,346,458.75,0.00296863797533426,0
"3936",22.525,17.65,341,451.5,0.0029725725982904,0
"3937",22.5,17.6,331,451,0.00295959126008617,0
"3938",22.55,17.6,354.25,450.5,0.00296863797533426,0
"3939",22.575,17.6,349.75,455.5,0.00297317044283677,0
"3940",22.6,17.6,364.5,453,0.00297770899290623,0
"3941",22.6,17.6,356,455.5,0.00297770899290623,0
"3942",22.6,17.55,349.75,456,0.00296920921015559,0
"3943",22.6,17.6,357.333333333333,458.666666666667,0.00297770899290623,0
"3944",22.6,17.525,354.25,458.5,0.00296495940547835,0
"3945",22.6,17.5666666666667,357.333333333333,456,0.00297204244538386,0
"3946",22.6,17.5,336.333333333333,455,0.00296070965859824,0
"3947",22.6,17.6,359.75,455,0.00297770899290623,0
"3948",22.65,17.6,358,458.75,0.00298680436872979,0
"3949",22.6666666666667,17.5666666666667,355,455.333333333333,0.00298415183734728,0
"3950",22.7,17.6,349,451,0.00299592415883982,0
"3951",22.7,17.6,358,455.5,0.00299592415883982,0
"3952",22.7,17.6,349,458,0.00299592415883982,0
"3953",22.7,17.6,352.666666666667,456.666666666667,0.00299592415883982,0
"3954",22.7,17.6,345.5,453.75,0.00299592415883982,0
"3955",22.7225,17.6,347.25,454.5,0.0030000360445047,0
"3956",22.7225,17.6,360,453.5,0.0030000360445047,0
"3957",22.7,17.6,360,453,0.00299592415883982,0
"3958",22.79,17.6,343,450.5,0.00301240148431402,0
"3959",22.76,17.6,343,452.333333333333,0.00300690021288565,0
"3960",22.79,17.6,343,453.5,0.00301240148431402,0
"3961",22.76,17.6,344.333333333333,450,0.00300690021288565,0
"3962",22.79,17.6,339.5,450.5,0.00301240148431402,0
"3963",22.79,17.6,339.5,452,0.00301240148431402,0
"3964",22.79,17.6,357.5,455.75,0.00301240148431402,0
"3965",22.79,17.6,354,458,0.00301240148431402,0
"3966",22.79,17.6,334,457,0.00301240148431402,0
"3967",22.815,17.6,334.5,461.75,0.00301699263388512,0
"3968",22.815,17.6,336,458,0.00301699263388512,0
"3969",22.8566666666667,17.6,334,455.666666666667,0.00302465821996528,0
"3970",22.89,17.6,352.25,453,0.00303080301077589,0
"3971",22.89,17.6,338.333333333333,451.666666666667,0.00303080301077589,0
"3972",22.865,17.6,340.5,452.5,0.00302619339005387,0
"3973",22.89,17.6,333,454,0.00303080301077589,0
"3974",22.89,17.6,337.2,457,0.00303080301077589,0
"3975",22.89,17.6,336,448.666666666667,0.00303080301077589,0
"3976",22.89,17.6,334.5,451.25,0.00303080301077589,0
"3977",22.9175,17.625,342.75,453,0.00304021412995959,0
"3978",22.89,17.65,342.75,455.25,0.00303945532124359,0
"3979",22.89,17.625,341,457,0.00303512913606643,0
"3980",22.89,17.65,341,457,0.00303945532124359,0
"3981",22.89,17.675,318.5,452.5,0.00304378156630861,0
"3982",22.89,17.6333333333333,337,453.666666666667,0.00303657119113802,0
"3983",22.89,17.6,314.666666666667,457.333333333333,0.00303080301077589,0
"3984",22.9175,17.6,298.75,453,0.00303588072156228,0
"3985",22.945,17.55,312.25,459,0.00303228468507896,0
"3986",22.945,17.6,321.5,458.25,0.00304096590890648,0
"3987",22.9266666666667,17.5333333333333,317,452,0.00302601301087672,0
"3988",22.9725,17.525,319.75,451.5,0.00303301492373049,0
"3989",22.9725,17.55,310.75,445,0.00303736274941155,0
"3990",23,17.6,313.5,444.5,0.00305115875100853,0
"3991",22.9725,17.5,313.5,445.75,0.00302866715853687,0
"3992",23,17.5,310,449,0.00303373806663648,0
"3993",23,17.5,310,449.5,0.00303373806663648,0
"3994",23,17.4633333333333,310,446,0.00302735072566804,0
"3995",23,17.4175,308.75,449.5,0.0030193667330368,0
"3996",23,17.39,308.75,455,0.00301457643536401,0
"3997",23.0333333333333,17.4266666666667,318.333333333333,457,0.00302709402492384,0
"3998",23.0333333333333,17.3566666666667,312.333333333333,455,0.00301487575835715,0
"3999",23,17.315,308.5,452,0.00300151236036599,0
"4000",23.02,17.352,317.5,456,0.00301161832364564,0
"4001",23.0333333333333,17.3566666666667,308.5,454,0.00301487575835715,0
"4002",23.025,17.365,306.75,447.25,0.0030148021168416,0
"4003",23.04,17.35,321.25,445.5,0.00301493409990867,0
"4004",23.0666666666667,17.3566666666667,305,450.25,0.00302099229179882,0
"4005",23.05,17.315,315,446.75,0.00301065270272719,0
"4006",23.1,17.29,310.5,446.5,0.00301543624514715,0
"4007",23.0666666666667,17.26,297,448.666666666667,0.00300408583850099,0
"4008",23.0666666666667,17.26,297,451.333333333333,0.00300408583850099,0
"4009",23.1,17.29,310.5,453.5,0.00301543624514715,0
"4010",23.075,17.2675,310.5,455,0.00300692040942567,0
"4011",23.1,17.29,303,454.666666666667,0.00301543624514715,0
"4012",23.1,17.29,312.666666666667,448.666666666667,0.00301543624514715,0
"4013",23.075,17.2675,291,450.5,0.00300692040942567,0
"4014",23.1,17.245,288,447.5,0.00300755014023843,0
"4015",23.1,17.2,291,444,0.00299966423433237,0
"4016",23.1,17.2,301,444.25,0.00299966423433237,0
"4017",23.1,17.2,292,448.5,0.00299966423433237,0
"4018",23.1,17.1666666666667,302,446,0.00299382295084641,0
"4019",23.1,17.1,293.5,449.75,0.00298214071142625,0
"4020",23.1,17.0333333333333,302,453,0.00297045890872133,0
"4021",23.1,17.05,285,448.75,0.00297337931845684,0
"4022",23.1,17,285,448.5,0.00296461817112944,0
"4023",23.1,17,285,448.25,0.00296461817112944,0
"4024",23.1,17,283.25,451,0.00296461817112944,0
"4025",23.1,17,288.666666666667,449.666666666667,0.00296461817112944,0
"4026",23.1,17,278.75,448.5,0.00296461817112944,0
"4027",23.1,17,279.75,446,0.00296461817112944,0
"4028",23.1,17,283.25,447,0.00296461817112944,0
"4029",23.1,17,271,441.666666666667,0.00296461817112944,0
"4030",23.1,17.06,268,445.25,0.00297513157739903,0
"4031",23.1,17.0333333333333,268.25,447.5,0.00297045890872133,0
"4032",23.1,17.0666666666667,266,446.333333333333,0.00297629975548591,0
"4033",23.1,17,270.25,453.5,0.00296461817112944,0
"4034",23.1,16.9725,268.5,449.25,0.00295979964480052,0
"4035",23.1,16.89,272,445.25,0.00294534451161807,0
"4036",23.1,16.89,274,445,0.00294534451161807,0
"4037",23.1,16.84,265,446,0.00293658415027564,0
"4038",23.1,16.89,265,449,0.00294534451161807,0
"4039",23.1,16.9633333333333,267.333333333333,448.666666666667,0.00295819348586916,0
"4040",23.075,16.9725,243.75,442.75,0.00295530575084192,0
"4041",23.0666666666667,17,265,449.333333333333,0.00295861784690694,0
"4042",23.075,17,263.5,449.5,0.00296011692650095,0
"4043",23.1,17,262,452,0.00296461817112944,0
"4044",23.075,17,260.5,449.75,0.00296011692650095,0
"4045",23.1,17,252,447.666666666667,0.00296461817112944,0
"4046",23.075,16.945,259,443.5,0.00295049464925875,0
"4047",23.075,16.865,250,443.25,0.00293649913855628,0
"4048",23.1,16.945,241,447,0.00295498119277347,0
"4049",23.075,16.865,248.25,452.5,0.00293649913855628,0
"4050",23.075,16.865,261,448,0.00293649913855628,0
"4051",23.075,16.865,252,448.5,0.00293649913855628,0
"4052",23.05,16.865,243,451.75,0.00293203993544146,0
"4053",23.025,16.89,239.75,446,0.00293194687764162,0
"4054",23,16.89,241.333333333333,444,0.00292749291663824,0
"4055",23,16.865,232.5,441.25,0.00292313937769995,0
"4056",23.025,16.84,224.75,438.75,0.00292322655138237,0
"4057",23,16.79,221.666666666667,440,0.00291007912482309,0
"4058",23,16.79,199,441,0.00291007912482309,0
"4059",23,16.79,206.25,438,0.00291007912482309,0
"4060",23,16.84,186,439.75,0.00291878589941884,0
"4061",23,16.8233333333333,189,443,0.00291588361426258,0
"4062",23,16.745,189,442.75,0.00290224323512175,0
"4063",22.9633333333333,16.79,189,440,0.00290359637829719,0
"4064",22.9725,16.79,181.5,444,0.00290521587399794,0
"4065",22.9725,16.865,198,445.5,0.00291825419898503,0
"4066",22.945,16.84,180,444.5,0.002909037326274,0
"4067",22.9175,16.89,193.5,441.5,0.00291283700330503,0
"4068",22.9175,16.865,188.5,442.5,0.00290850536093475,0
"4069",22.9266666666667,16.89,202,446.333333333333,0.0029144622474755,0
"4070",22.89,16.9175,187.5,447.25,0.00291272291955338,0
"4071",22.89,16.89,205,445,0.00290796604872893,0
"4072",22.89,17,201.5,437,0.00292699396655477,0
"4073",22.89,17,193.75,440.25,0.00292699396655477,0
"4074",22.89,17,171.75,438.5,0.00292699396655477,0
"4075",22.79,17,157,440.25,0.00290922565055317,0
"4076",22.8233333333333,17.0666666666667,139.333333333333,446,0.00292662356242996,0
"4077",22.79,17.0666666666667,164.666666666667,444.333333333333,0.00292068794987191,0
"4078",22.79,17.1,150,443.5,0.00292641925721679,0
"4079",22.76,17.1,149.666666666667,441.666666666667,0.00292107574107174,0
"4080",22.7225,17.075,154,439.5,0.00291012764085475,0
"4081",22.73,17.0333333333333,160.666666666667,441,0.00290432031391607,0
"4082",22.7,17.075,143.25,446.5,0.00290613955773023,0
"4083",22.7,17.1,151,441.5,0.00291041442997302,0
"4084",22.7,17.0333333333333,153.333333333333,441.666666666667,0.00289901490062831,0
"4085",22.7,17.025,157,439.5,0.00289758998870293,0
"4086",22.7,17.05,144.75,442.5,0.00290186474397394,0
"4087",22.7,17.1,115,443.75,0.00291041442997302,0
"4088",22.65,17.1,131,445,0.00290155614553475,0
"4089",22.6,17.1,140,443.25,0.00289272156796585,0
"4090",22.6,17.1,167.666666666667,444,0.00289272156796585,0
"4091",22.6,17.125,168.75,436.5,0.00289697039025201,0
"4092",22.6,17.1333333333333,176,437,0.00289838667718696,0
"4093",22.6,17.175,163,445.75,0.00290546820816037,0
"4094",22.6,17.2,170,446,0.00290971720378491,0
"4095",22.6,17.175,163.25,443.75,0.00290546820816037,0
"4096",22.6,17.1,151,442.25,0.00289272156796585,0
"4097",22.6,17.1666666666667,140.666666666667,446,0.00290405188912572,0
"4098",22.6,17.15,138.5,446.25,0.00290121927031646,0
"4099",22.6,17.175,142.5,443,0.00290546820816037,0
"4100",22.6,17.1666666666667,139,439.333333333333,0.00290405188912572,0
"4101",22.6,17.2225,158.5,441.5,0.00291354134925042,0
"4102",22.55,17.2225,157,440.5,0.00290466671455287,0
"4103",22.6,17.2,148,442.5,0.00290971720378491,0
"4104",22.55,17.245,139,444,0.00290847920413449,0
"4105",22.5,17.245,139,444,0.00289961666908634,0
"4106",22.5,17.34,151.75,443.75,0.0029156650794581,0
"4107",22.5,17.39,142,445,0.00292411194232605,0
"4108",22.5,17.365,126.5,447.5,0.00291988848234862,0
"4109",22.5,17.39,120,444.333333333333,0.00292411194232605,0
"4110",22.4725,17.365,123,443,0.00291499004828762,0
"4111",22.445,17.365,121.5,441.5,0.00291009883974994,0
"4112",22.5,17.39,117,437,0.00292411194232605,0
"4113",22.4725,17.39,126,440,0.00291920638984859,0
"4114",22.39,17.3233333333333,124,439.666666666667,0.00289334643800711,0
"4115",22.39,17.315,123,437,0.00289194813183905,0
"4116",22.39,17.34,138,436,0.00289614306911706,0
"4117",22.39,17.39,116,442.75,0.00290453311264054,0
"4118",22.39,17.39,122.75,441.5,0.00290453311264054,0
"4119",22.39,17.4175,128.25,442,0.00290914773261095,0
"4120",22.365,17.39,126.5,441,0.00290009948519122,0
"4121",22.3566666666667,17.5,119,442.333333333333,0.00291704408520697,0
"4122",22.39,17.525,110,442.25,0.00292718735554075,0
"4123",22.39,17.6,125,442.666666666667,0.00293977375579381,0
"4124",22.365,17.6,116,442,0.00293528608255412,0
"4125",22.29,17.6,119,438,0.00292185917958549,0
"4126",22.29,17.6,116,440.5,0.00292185917958549,0
"4127",22.34,17.6,107,445,0.00293080443339284,0
"4128",22.29,17.6,107,439.5,0.00292185917958549,0
"4129",22.29,17.6,118,440.666666666667,0.00292185917958549,0
"4130",22.29,17.675,100,440.5,0.00293436902381121,0
"4131",22.29,17.7,100,440,0.0029385390831873,0
"4132",22.29,17.7,100,442.75,0.0029385390831873,0
"4133",22.29,17.7,100,443,0.0029385390831873,0
"4134",22.2225,17.675,99.5,443.5,0.00292227923054319,0
"4135",22.2,17.7,87,445.5,0.00292240610175194,0
"4136",22.2,17.7,87,444.5,0.00292240610175194,0
"4137",22.2,17.7,105,441.25,0.00292240610175194,0
"4138",22.2,17.7,105,442,0.00292240610175194,0
"4139",22.175,17.745,90.5,440.25,0.00292539194050672,0
"4140",22.15,17.745,97.75,441.25,0.00292091895741881,0
"4141",22.175,17.79,93.25,441.5,0.00293284549682129,0
"4142",22.15,17.79,87,438.5,0.002928361063692,0
"4143",22.1,17.79,87,445.333333333333,0.00291941028159241,0
"4144",22.1333333333333,17.79,87,443.666666666667,0.00292537479224092,0
"4145",22.125,17.815,70,438.75,0.00292801088828591,0
"4146",22.1,17.8233333333333,89.3333333333333,441,0.00292490613802693,0
"4147",22.1,17.865,91.75,438,0.00293177609450907,0
"4148",22.1,17.89,81,437,0.00293589814090107,0
"4149",22.1,17.89,81,446.25,0.00293589814090107,0
"4150",22.1,17.945,76.5,445.25,0.00294496683437676,0
"4151",22.05,17.945,63,443.5,0.00293596160645754,0
"4152",22.0666666666667,17.9633333333333,82.3333333333333,441.666666666667,0.00294197741685179,0
"4153",22.025,17.9175,77.5,445.5,0.00292695458173188,0
"4154",22,17.9725,77.5,446.5,0.00293148722400857,0
"4155",22,18,78.5,445.25,0.00293599391064927,0
"4156",22,18,74,446,0.00293599391064927,0
"4157",21.9633333333333,18,74,443,0.00292940287560619,0
"4158",21.9725,18.05,74,440.5,0.00293922969090823,0
"4159",21.9725,18.025,69.75,441,0.00293513952533345,0
"4160",21.89,18.1,57,439.333333333333,0.00293253765841459,0
"4161",21.89,18.1,69.75,437,0.00293253765841459,0
"4162",21.89,18.1,68,438,0.00293253765841459,0
